id,version,block,emotionapi,imgfilename,participant,imgfps,imgtimestamp,anger,joy,sorrow,surprise,unknown,detection
59624fba67fe933053c0371d,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1779.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99982714653015,true
59624fba67fe933053c0371e,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1171.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99844431877136,true
59624fba67fe933053c0371f,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1088.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99939203262329,true
59624fbb67fe933053c03720,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-476.jpg,1,2fps,imgtimestamp,0,0,0,0,99.85741972923279,true
59624fbb67fe933053c03721,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1633.jpg,1,2fps,imgtimestamp,0,0,0,0,99.9904453754425,true
59624fbb67fe933053c03722,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-397.jpg,1,2fps,imgtimestamp,0,99.95113015174866,0,0,0,true
59624fbb67fe933053c03723,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-618.jpg,1,2fps,imgtimestamp,0,99.9866247177124,0,0,0,true
59624fbb67fe933053c03724,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1189.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99765157699585,true
59624fbb67fe933053c03725,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-512.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99969601631165,true
59624fbb67fe933053c03726,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1765.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99987483024597,true
59624fbc67fe933053c03727,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1767.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99964833259583,true
59624fbc67fe933053c03728,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1597.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99809265136719,true
59624fbc67fe933053c03729,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1770.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99990463256836,true
59624fbc67fe933053c0372a,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1763.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99964237213135,true
59624fbc67fe933053c0372b,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1531.jpg,1,2fps,imgtimestamp,0,0,0,0,80.74084520339966,true
59624fbc67fe933053c0372c,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-92.jpg,1,2fps,imgtimestamp,0,99.99924898147583,0,0,0,true
59624fbc67fe933053c0372d,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1578.jpg,1,2fps,imgtimestamp,0,0,0,0,99.91626739501953,true
59624fbd67fe933053c0372e,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1138.jpg,1,2fps,imgtimestamp,0,0,0,0,99.94927644729614,true
59624fbd67fe933053c0372f,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1525.jpg,1,2fps,imgtimestamp,0,0,0,0,99.8376727104187,true
59624fbd67fe933053c03730,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-677.jpg,1,2fps,imgtimestamp,0,99.99997019767761,0,0,0,true
59624fbd67fe933053c03731,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1274.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99726414680481,true
59624fbd67fe933053c03732,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1143.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99959468841553,true
59624fbd67fe933053c03733,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-323.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99653100967407,true
59624fbd67fe933053c03734,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-916.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99750256538391,true
59624fbd67fe933053c03735,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1108.jpg,1,2fps,imgtimestamp,0,0,0,0,99.98193979263306,true
59624fbd67fe933053c03736,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-314.jpg,1,2fps,imgtimestamp,0,99.98946189880371,0,0,0,true
59624fbe67fe933053c03737,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1579.jpg,1,2fps,imgtimestamp,0,0,0,0,99.97387528419495,true
59624fbe67fe933053c03738,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1066.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99791383743286,true
59624fbe67fe933053c03739,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-661.jpg,1,2fps,imgtimestamp,0,0,0,0,99.55942034721375,true
59624fbe67fe933053c0373a,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1009.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99445676803589,true
59624fbe67fe933053c0373b,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-676.jpg,1,2fps,imgtimestamp,0,99.95803833007812,0,0,0,true
59624fbe67fe933053c0373c,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-662.jpg,1,2fps,imgtimestamp,0,99.98946189880371,0,0,0,true
59624fbe67fe933053c0373d,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1365.jpg,1,2fps,imgtimestamp,0,0,0,0,99.89117383956909,true
59624fbe67fe933053c0373e,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-725.jpg,1,2fps,imgtimestamp,0,0,0,0,99.98400807380676,true
59624fbf67fe933053c0373f,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1353.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99945163726807,true
59624fbf67fe933053c03740,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1354.jpg,1,2fps,imgtimestamp,0,0,0,0,99.9996542930603,true
59624fbf67fe933053c03741,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1355.jpg,1,2fps,imgtimestamp,0,99.99961256980896,0,0,0,true
59624fbf67fe933053c03742,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-184.jpg,1,2fps,imgtimestamp,0,99.99908804893494,0,0,0,true
59624fbf67fe933053c03743,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-185.jpg,1,2fps,imgtimestamp,0,99.99973773956299,0,0,0,true
59624fbf67fe933053c03744,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-841.jpg,1,2fps,imgtimestamp,0,99.98576641082764,0,0,0,true
59624fc067fe933053c03745,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1058.jpg,1,2fps,imgtimestamp,0,0,0,0,99.98217225074768,true
59624fc067fe933053c03746,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-161.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99605417251587,true
59624fc067fe933053c03747,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-952.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99961853027344,true
59624fc067fe933053c03748,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-348.jpg,1,2fps,imgtimestamp,0,0,0,0,99.97378587722778,true
59624fc067fe933053c03749,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-812.jpg,1,2fps,imgtimestamp,0,0,0,0,99.73641633987427,true
59624fc067fe933053c0374a,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1576.jpg,1,2fps,imgtimestamp,0,0,0,0,99.64922666549683,true
59624fc067fe933053c0374b,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1406.jpg,1,2fps,imgtimestamp,0,0,0,0,99.992835521698,true
59624fc167fe933053c0374c,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-962.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99991059303284,true
59624fc167fe933053c0374d,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-326.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99914765357971,true
59624fc167fe933053c0374e,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-33.jpg,1,2fps,imgtimestamp,0,0,0,0,99.90262985229492,true
59624fc167fe933053c0374f,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1290.jpg,1,2fps,imgtimestamp,0,99.99865293502808,0,0,0,true
59624fc167fe933053c03750,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-136.jpg,1,2fps,imgtimestamp,0,99.99580383300781,0,0,0,true
59624fc167fe933053c03751,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1546.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99955296516418,true
59624fc167fe933053c03752,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-268.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99734163284302,true
59624fc167fe933053c03753,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-156.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99825954437256,true
59624fc167fe933053c03754,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-305.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99897480010986,true
59624fc267fe933053c03755,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-840.jpg,1,2fps,imgtimestamp,0,99.99400973320007,0,0,0,true
59624fc267fe933053c03756,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-649.jpg,1,2fps,imgtimestamp,0,0,0,0,99.95895624160767,true
59624fc267fe933053c03757,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-848.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99994039535522,true
59624fc267fe933053c03758,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-509.jpg,1,2fps,imgtimestamp,0,0,0,0,99.92142915725708,true
59624fc267fe933053c03759,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-316.jpg,1,2fps,imgtimestamp,0,0,0,0,99.84270334243774,true
59624fc267fe933053c0375a,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-773.jpg,1,2fps,imgtimestamp,0,0,0,0,99.96048212051392,true
59624fc267fe933053c0375b,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1160.jpg,1,2fps,imgtimestamp,0,0,0,0,99.98600482940674,true
59624fc267fe933053c0375c,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1507.jpg,1,2fps,imgtimestamp,0,92.66630411148071,0,0,0,true
59624fc367fe933053c0375d,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-366.jpg,1,2fps,imgtimestamp,0,0,0,0,99.45183992385864,true
59624fc367fe933053c0375e,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1748.jpg,1,2fps,imgtimestamp,0,0,0,0,99.9673843383789,true
59624fc367fe933053c0375f,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1053.jpg,1,2fps,imgtimestamp,0,0,0,0,99.96885061264038,true
59624fc367fe933053c03761,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1211.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99243021011353,true
59624fc367fe933053c03762,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-983.jpg,1,2fps,imgtimestamp,0,99.99918937683105,0,0,0,true
59624fc367fe933053c03763,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1208.jpg,1,2fps,imgtimestamp,0,0,0,0,99.9929666519165,true
59624fc467fe933053c03764,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1741.jpg,1,2fps,imgtimestamp,0,0,0,0,99.96790885925293,true
59624fc467fe933053c03765,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1566.jpg,1,2fps,imgtimestamp,0,99.97938871383667,0,0,0,true
59624fc467fe933053c03766,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-791.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99493360519409,true
59624fc467fe933053c03767,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1536.jpg,1,2fps,imgtimestamp,0,0,0,0,99.96016025543213,true
59624fc467fe933053c03768,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1782.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99992847442627,true
59624fc467fe933053c03769,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1396.jpg,1,2fps,imgtimestamp,0,0,0,0,99.94183778762817,true
59624fc567fe933053c0376a,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-852.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99991059303284,true
59624fc567fe933053c0376b,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-853.jpg,1,2fps,imgtimestamp,0,99.78935718536377,0,0,0,true
59624fc567fe933053c0376c,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-406.jpg,1,2fps,imgtimestamp,0,0,0,0,99.7357964515686,true
59624fc567fe933053c0376d,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-94.jpg,1,2fps,imgtimestamp,0,99.9995470046997,0,0,0,true
59624fc567fe933053c0376e,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1513.jpg,1,2fps,imgtimestamp,0,99.61971044540405,0,0,0,true
59624fc567fe933053c0376f,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-533.jpg,1,2fps,imgtimestamp,0,0,0,0,99.93631839752197,true
59624fc567fe933053c03770,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-532.jpg,1,2fps,imgtimestamp,0,0,0,0,99.90346431732178,true
59624fc567fe933053c03771,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-321.jpg,1,2fps,imgtimestamp,0,0,0,0,99.95638132095337,true
59624fc567fe933053c03772,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-246.jpg,1,2fps,imgtimestamp,0,0,0,0,99.85665082931519,true
59624fc567fe933053c03773,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1050.jpg,1,2fps,imgtimestamp,0,0,0,0,99.98108148574829,true
59624fc667fe933053c03774,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1713.jpg,1,2fps,imgtimestamp,0,0,0,0,99.94528889656067,true
59624fc667fe933053c03775,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-625.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99659657478333,true
59624fc667fe933053c03776,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1134.jpg,1,2fps,imgtimestamp,0,0,0,0,99.9694287776947,true
59624fc667fe933053c03777,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1179.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99897480010986,true
59624fc667fe933053c03778,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-854.jpg,1,2fps,imgtimestamp,0,99.8999297618866,0,0,0,true
59624fc667fe933053c03779,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-303.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99916553497314,true
59624fc767fe933053c0377a,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1033.jpg,1,2fps,imgtimestamp,0,0,0,0,99.98794794082642,true
59624fc767fe933053c0377b,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1233.jpg,1,2fps,imgtimestamp,0,99.99202489852905,0,0,0,true
59624fc767fe933053c0377c,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-483.jpg,1,2fps,imgtimestamp,0,0,0,0,99.89660382270813,true
59624fc767fe933053c0377d,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-166.jpg,1,2fps,imgtimestamp,0,99.93109703063965,0,0,0,true
59624fc767fe933053c0377e,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-158.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99818801879883,true
59624fc767fe933053c0377f,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-423.jpg,1,2fps,imgtimestamp,0,0,0,0,77.28518843650818,true
59624fc767fe933053c03780,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1580.jpg,1,2fps,imgtimestamp,0,0,0,0,99.86879825592041,true
59624fc767fe933053c03781,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-903.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99982714653015,true
59624fc867fe933053c03782,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-937.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99313950538635,true
59624fc867fe933053c03783,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-979.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99960660934448,true
59624fc867fe933053c03784,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-79.jpg,1,2fps,imgtimestamp,0,0,0,0,99.92949366569519,true
59624fc867fe933053c03785,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-98.jpg,1,2fps,imgtimestamp,0,99.99920129776001,0,0,0,true
59624fc867fe933053c03786,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1671.jpg,1,2fps,imgtimestamp,0,0,0,0,58.98986458778381,true
59624fc867fe933053c03787,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-717.jpg,1,2fps,imgtimestamp,0,0,0,0,99.98384714126587,true
59624fc867fe933053c03788,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1387.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99738335609436,true
59624fc867fe933053c03789,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-360.jpg,1,2fps,imgtimestamp,0,99.99974370002747,0,0,0,true
59624fc967fe933053c0378a,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-447.jpg,1,2fps,imgtimestamp,0,0,0,0,99.25428032875061,true
59624fc967fe933053c0378b,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-712.jpg,1,2fps,imgtimestamp,0,0,0,0,99.85228776931763,true
59624fc967fe933053c0378c,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-785.jpg,1,2fps,imgtimestamp,0,0,0,0,99.93013739585876,true
59624fc967fe933053c0378d,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-907.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99985694885254,true
59624fc967fe933053c0378e,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1303.jpg,1,2fps,imgtimestamp,0,99.8945415019989,0,0,0,true
59624fc967fe933053c0378f,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-582.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99282360076904,true
59624fc967fe933053c03790,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-58.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99948740005493,true
59624fca67fe933053c03791,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-775.jpg,1,2fps,imgtimestamp,0,0,0,0,99.95651841163635,true
59624fca67fe933053c03792,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-467.jpg,1,2fps,imgtimestamp,0,0,0,0,99.0957260131836,true
59624fca67fe933053c03793,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-583.jpg,1,2fps,imgtimestamp,0,99.99955296516418,0,0,0,true
59624fca67fe933053c03794,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1309.jpg,1,2fps,imgtimestamp,0,99.99995231628418,0,0,0,true
59624fca67fe933053c03795,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-511.jpg,1,2fps,imgtimestamp,0,0,0,0,99.98908042907715,true
59624fca67fe933053c03796,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1377.jpg,1,2fps,imgtimestamp,0,99.86178874969482,0,0,0,true
59624fca67fe933053c03797,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1332.jpg,1,2fps,imgtimestamp,0,0,0,0,99.97203350067139,true
59624fca67fe933053c03798,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-217.jpg,1,2fps,imgtimestamp,0,99.99622106552124,0,0,0,true
59624fca67fe933053c03799,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-226.jpg,1,2fps,imgtimestamp,0,99.99938011169434,0,0,0,true
59624fcb67fe933053c0379a,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-881.jpg,1,2fps,imgtimestamp,0,0,0,0,99.70409870147705,true
59624fcb67fe933053c0379b,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1238.jpg,1,2fps,imgtimestamp,0,0,0,0,98.8181471824646,true
59624fcb67fe933053c0379c,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1104.jpg,1,2fps,imgtimestamp,0,0,0,0,99.9998688697815,true
59624fcb67fe933053c0379d,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-196.jpg,1,2fps,imgtimestamp,0,99.98533725738525,0,0,0,true
59624fcb67fe933053c0379e,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1521.jpg,1,2fps,imgtimestamp,0,0,0,0,99.97875690460205,true
59624fcb67fe933053c0379f,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-272.jpg,1,2fps,imgtimestamp,0,99.9985933303833,0,0,0,true
59624fcb67fe933053c037a0,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-660.jpg,1,2fps,imgtimestamp,0,0,0,0,52.34004259109497,true
59624fcc67fe933053c037a1,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-416.jpg,1,2fps,imgtimestamp,0,95.23940086364746,0,0,0,true
59624fcc67fe933053c037a2,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-592.jpg,1,2fps,imgtimestamp,0,99.99716281890869,0,0,0,true
59624fcc67fe933053c037a3,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1323.jpg,1,2fps,imgtimestamp,0,0,0,0,99.86375570297241,true
59624fcc67fe933053c037a4,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-63.jpg,1,2fps,imgtimestamp,0,0,0,0,99.69335794448853,true
59624fcc67fe933053c037a5,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-130.jpg,1,2fps,imgtimestamp,0,0,0,0,99.98806715011597,true
59624fcc67fe933053c037a6,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-720.jpg,1,2fps,imgtimestamp,0,0,0,0,99.99610185623169,true
59624fcc67fe933053c037a7,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1686.jpg,1,2fps,imgtimestamp,0,0,0,0,99.90710020065308,true
59624fcd67fe933053c037a8,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-418.jpg,1,2fps,imgtimestamp,0,0,0,0,73.34473133087158,true
59624fcd67fe933053c037a9,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-1329.jpg,1,2fps,imgtimestamp,0,0,0,0,98.58479499816895,true
59624fcd67fe933053c037aa,1,1,google-vision,./screenshots/2fps/cee80501-e64a-4b8b-bf84-c472ae4e0522-573.jpg,1,2fps,imgtimestamp,0,0,0,0,99.92421865463257,true
